CN;Stock;PVP_con_IVA;IVA;Prospecto;EAN13;Descripcion;Precio_Coste;Familia;Categoria;Subcategoria;Laboratorio;PVP2;Ubicaciones;ID_WooCommerce;Estado;Fecha_Creacion;Fecha_Modificacion
8470001855107;5;12.3554;21;;;<p><strong>Beneficios</strong></p> <p>Invisible bajo el maquillaje</p> <p>Secado rápido</p> <p>Mineral oil free</p> <p><strong>Modo de uso</strong></p> <p>Aplicar directamente sobre el grano una o varias veces al día hasta su completa desaparición. </p> <p><strong>Composición</strong></p> <p>Alcohol Denat., Aqua (Water), Niacinamide, Mandelic Acid, Salicylic Acid, Hydroxyethylcellulose, PPG-12/Smdi Copolymer, Sodium Hydroxide, Inulin, BHT, Alpha-Glucan Oligosaccharide</p>;;;Antiacné, Isdin;;;;;3092;publish;2024-05-19 14:03:10;2025-05-23 16:57:22
8006540882436;4;4.9174;21;;;<p>cepillar los dientes después de cada comida. Aplicar una pequeña cantidad de dentífrico sobre el cepillo de dientes húmedo, y proceder al cepillado. Pasados 2 minutos, enjuagar la boca y limpiar el cepillo de dientes.</p>;;;Pastas de Dientes;;;;;3088;publish;2024-05-19 14:03:00;2025-05-23 16:57:22
8470001755810;0;14.8347;21;;;<p>Modo de uso</p> <p>Aplicar sobre la piel previamente humedecida. Masajear hasta obtener espuma y enjuagar. Para una experiencia relajante, añadir 5 pulsaciones al agua del baño. Uso externo. </p>;;;Geles y Jabones, Isdin;;;;;3084;publish;2024-05-19 14:02:59;2025-05-23 16:57:22
8470001757104;0;18.9669;21;;;"<p><strong>FUNCIÓN</strong></p> <p><span style=""font-size:10pt;font-family:Verdana;"">Champú para prevenir la caída del cabello.Ayuda a reducir la caída excesiva del cabello y a estimular el crecimiento capilar gracias a su combinación de ingredientes activos, que estimulan el folículo piloso, normaliza la secreción sebácea y nutre y fortalece el cabello. Aporta densidad, fuerza y volumen a cabello. Está recomendado para hombres y mujeres que presentan caída excesiva del cabello. Su agente acondicionador permite su uso frecuente.</span></p> <p><strong>MODO DE EMPLEO</strong></p> <p style=""margin-bottom:6pt;margin-top:0pt;""><span style=""font-size:10pt;font-family:Verdana;"">Aplicar sobre el cabello húmedo, mediante un suave masaje sobre el cabello y el cuero cabelludo hasta formar espuma. Aclarar con agua y repetir la operación con un masaje a fondo, dejando actuar la espuma unos minutos. Enjuagar con agua.</span></p> <p><strong>PRECAUCIONES Y ADVERTENCIAS</strong></p> <p style=""margin-bottom:6pt;margin-top:0pt;""><span style=""font-size:10pt;font-family:Verdana;"">Uso externo. Evitar el contacto con los ojos y mucosas. En caso de contacto directo con los ojos, lavar con abundante agua. Mantener el producto fuera del alcance de los niños.</span></p>";;;Caída del Cabello, Isdin;;;;;3086;publish;2024-05-19 14:02:59;2025-05-23 16:57:22
8001841548371;1;6.1983;21;;;ORAL-B PRO EXPERT  100 + 100 ML;;;Pastas de Dientes;;;;;3082;publish;2024-05-19 14:02:53;2025-05-23 16:57:22
8470001561701;0;14.8347;21;;;<p><strong>Beneficios</strong></p> <p>Su fórmula con Piroctona Olamina ofrece resultados visibles desde las primeras aplicaciones, con un efecto que se prolonga hasta 4 semanas.</p> <p>Resultado: cabello libre de caspa, suave, brillante y fácil de peinar.</p> <p>Probado dermatológicamente.</p> <p><strong>Modo de uso</strong></p> <p>Aplicar sobre el cabello húmedo. Masajear hasta hacer espuma. Dejar actuar durante 3 minutos y enjuagar con abundante agua.</p> <p>Usar 3 veces a la semana y alternar con un champú suave.</p> <p><strong>Ingredientes principales: </strong></p> <p>Piroctona Olamina: efectivo agente anticaspa.</p> <p>Silicone Quaternium-22 y PPG-3 Myristyl Ether: acondiciona el cabello y protege las fibras capilares.</p> <p><strong>Ingredients:</strong> Aqua (Water), Sodium Laureth Sulfate, Cocamidopropyl Betaine, TEA-Lauryl Sulfate, Disodium PEG-5 Laurylcitrate Sulfosuccinate, Decyl Glucoside, Glycereth-2 Cocoate, Sodium Cocoamphoacetate, Laureth-9, Parfum (Fragrance), Phenoxyethanol, Acrylates Copolymer, Piroctone Olamine, Lactic Acid, Glycol Distearate, Bis-PEG/PPG-20/20 Dimethicone, Polyquaternium-10, Silicone Quaternium-22, PEG-40 Hydrogenated Castor Oil, PPG-3 Myristyl Ether, Sodium Hydroxide, Dihydroxypropyl PEG-5 Linoleammonium Chloride, TEA-Sulfate, Disodium EDTA, Sodium Chloride, Hydroxypropyl Guar Hydroxypropyltrimonium Chloride, PEG-8, Coumarin, Benzyl Salicylate, Sodium Sulfate, Lauryl Alcohol, Myristyl Alcohol, Sodium Benzoate, Linalool, Citronellol, Tocopherol, Ascorbyl Palmitate, CI 14720, Ascorbic Acid, Citric Acid, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate.</p>;;;Caspa, Isdin;;;;;3078;publish;2024-05-19 14:02:49;2025-05-23 16:57:22
8470001527349;0;12.3554;21;;;<p><strong>Beneficios</strong></p> <p>Repara las grietas de sequedad gracias a la alantoína, el pantenol y la manteca de karité.</p> <p>Elimina asperezas, rugosidades y engrosamientos moderados por la acción exfoliante del ácido láctico y el bacillus ferment.</p> <p>Hidrata intensamente gracias a la Urea ISDIN, que retiene el agua aportando un nivel óptimo de hidratación.</p> <p>Textura Gel Oil ligera y no grasa de rápida absorción.</p> <p><strong>Modo de uso</strong></p> <p>Aplicar 2 veces al día sobre la piel limpia, insistiendo en las zonas más secas y rugosas.</p> <p>Para evitar reinstalación de la sequedad continuar su uso 1 vez al día.</p> <p><strong>Composición</strong></p> <p>Urea ISDIN 10%.</p> <p>Ácido láctico.</p> <p>Bacillus ferment.</p> <p>Alantoína.</p> <p>Arginina.</p> <p>Ácido hialurónico.</p> <p>Pantenol.</p>;;;Crema de pies, Isdin;;;;;3076;publish;2024-05-19 14:02:47;2025-05-23 16:57:22
8470001509833;4;13.1818;21;;;<p><strong>Modo de uso</strong></p> <p>Aplicar la toallita en cualquier momento del día. Realizar  un suave masaje circular por la piel afectada. Toallita de un solo uso.</p>;;;Antiacné, Isdin;;;;;3074;publish;2024-05-19 14:02:45;2025-05-23 16:57:22
8470002010208;1;29.0455;21;;;EPAPLUS ARTHICARE COLAGENO LIMON 30DX2;;;Articulaciones;;;;;3070;publish;2024-05-16 16:31:32;2025-05-23 16:57:22
8430442010213;8;29.0455;21;;;"<p><span style=""text-decoration:underline;""><strong>Beneficios:</strong></span></p> <p><strong>Colágeno hidrolizado bioasimilable:</strong></p> <p>Es la proteína que necesitan las articulaciones, cartílagos, tendones, ligamentos, huesos y piel para su buen funcionamiento.</p> <p>Ayuda al mantenimiento de los huesos y músculos.</p> <p>Ayuda a mejorarar el aspecto de la piel, de las uñas y del cabello.</p> <p><strong>Silicio</strong>:</p> <p>Activa y estimula la síntesis de colágeno.</p> <p>Ayuda en la mineralización y en el crecimiento de los huesos.</p> <p><strong>Ácido hialurónico:</strong></p> <p>Se encuentra en nuestras articulaciones, cartílagos y piel.</p> <p>Actúa como lubricante en los cartílagos.</p> <p>Ayuda a mantener la piel hidratada.</p> <p><strong>Magnesio:</strong></p> <p>Ayuda al mantenimiento de los huesos, al funcionamiento normal de los músculos y a la síntesis de proteínas, entre ellos el colágeno.</p> <p>Ayuda al buen funcionamiento del sistema nervioso.</p> <p>Ayuda a reducir el cansancio y la fatiga.</p> <p><strong>Vitaminas B1, B2 y B6 (tiamina, riboflavina y piridoxina):</strong></p> <p>Ayuda al metabolismo normal de las proteínas (colágeno).</p> <p>Ayuda a reducir el cansancio y la fatiga</p> <p><strong>Vitamina C:</strong></p> <p>Actúa en la síntesis de colágeno ayudando a la formación de colágeno para el buen funcionamiento de los huesos, cartílagos y piel.</p> <p>Ayuda a reducir el cansancio y la fatiga</p> <p>Ayuda al buen funcionamiento del sistema nervioso.</p> <p>Tiene un gran poder antioxidante. </p>";;;Articulaciones;;;;;3072;publish;2024-05-16 16:31:32;2025-05-23 16:57:22
8430442007060;0;22.6818;21;;;EPAPLUS COLAGENO+HIALURONICO+CONDROITIN+MAGNESIO 21 DIAS;;;Articulaciones;;;;;3068;publish;2024-05-16 16:31:25;2025-05-23 16:57:22
8470001716125;2;24.7521;21;;;FOTOPROTECTOR ISDIN COMPACT SPF 50+ MAQUILLAJE COMPACTO OIL 50g;;;Base de Maquillaje, Isdin, Solares Faciales;;;;;3061;publish;2024-05-13 19:49:56;2025-05-23 16:57:22
3701145600526;3;24.2273;21;;;<p>Específicamente desarrollada para las mujeres, la nueva fórmula de Feminabiane CU se compone de:</p> <p>Extractos de arándano rojo y canela (localizados en la capa marrón).</p> <p>2 cepas probióticas dosificadas a 2,5 mil millones por comprimido: L. helveticus LA401 y L. plantarum LA402 (localizadas en la capa blanca).</p> <p>El laboratorio PiLeJe ha puesto en marcha toda su experiencia para proponer una fórmula completa con una galénica innovadora. Feminabiane CU es el primer complemento alimenticio en comprimidos bicapa que asocia los extractos de plantas a las cepas probióticas. </p> <p>El extracto de canela presente en la capa marrón se ha sobresecado para disminuir la actividad del agua y preservar las cepas. Con el fin de limitar el contacto entre las cepas microbióticas y los extractos de plantas, la segunda capa (blanca) se disgrega de manera diferente en el organismo.</p> <p>Los probióticos contribuyen al equilibrio de la flora intestinal.</p> <p><strong>Consejos de utilización</strong></p> <p>2 comprimidos al día, a tomar con un vaso de agua, durante 15 días.</p>;;;PROBIÓTICOS;;;;;3059;publish;2024-05-13 19:49:51;2025-05-23 16:57:22
0847000157169;4;5.6198;21;;;ORALDINE ANTISEPTICO 200 ML;;;Colutorios;;;;;3057;publish;2024-05-13 19:49:44;2025-05-23 16:57:22
7612412396003;9;4.9174;21;;;CURAPROX SENSITIVE CS 1560;;;Cepillos Dentales;;;;;3050;publish;2024-05-08 13:37:23;2025-05-23 16:57:23
7612412423167;7;4.9174;21;;;CURAPROX SENSITIVE 5460;;;Cepillos Dentales;;;;;3053;publish;2024-05-08 13:37:23;2025-05-23 16:57:22
8470001845849;22;3.1818;21;;;AGUA OXIGENADA ACOFAR 5% 250 ML;;;Material de Cura;;;;;3045;publish;2024-05-07 13:28:30;2025-05-23 16:57:23
8435232311938;0;7.3967;21;;;NORMOMAR AGUA MARINA SPRAY NASAL 100 ML;;;Limpieza nasal;;;;;3040;publish;2024-05-07 13:28:28;2025-05-23 16:57:23
3574661647593;0;2.438;21;;;LISTERINE CUIDADO TOTAL 95 ML;;;Colutorios;;;;;3038;publish;2024-05-07 13:28:27;2025-05-23 16:57:23
5010232969216;2;9.0496;21;;;<p>Sensilube Gel Hidratante y Lubricante imita la lubricación natural para aportar hidratación y lubicación en la zona íntima, siendo apto para uso diario.</p> <p>Muchas mujeres experimentan sequedad vaginal cada día por diversos motivos, provocándoles molestias. El cuidado de tu zona íntima es una parte importante de ser mujer.</p> <p>Cuando experimentas sequedad es conveniente utilizar un producto que alivie las molestias diarias y, al mismo tiempo, imite la lubricación natural para conseguir relaciones sexuales más placenteras.</p> <p>Vuelve a estar cómoda, vuelve a ser tú.</p>;;;Lubricantes;;;;;3036;publish;2024-05-06 20:22:28;2025-05-23 16:57:23
5052197040487;0;10.3306;21;;;<p><strong>PRECAUCIONES </strong></p> <p>Sigue las instrucciones de empleo. No es un anticonceptivo, no contiene espermicidas y puede reducir la movilidad del esperma. Evítese el contacto con los ojos, cortes y heridas. Si experimentas irritación, discontinúa el uso. Consulta con un médico si la irritación continúa, si experimentas sequedad vaginal persistente, estás embarazada o en periodo de lactancia. Manténgase fuera del alcance de los niños. No utilizar con preservativos de poliuretano.</p>;;;Lubricantes;;;;;3027;publish;2024-05-06 20:22:23;2025-05-23 16:57:23
8410104892258;1;13.1405;21;;;DUREX NATURALS INTIMATE GEL EXTRA HIDRATANTE 100 ML;;;Lubricantes;;;;;3025;publish;2024-05-06 20:22:22;2025-05-23 16:57:23
8428076000496;0;13.75;21;;;DUREX INTENSE ORGASMIC  12 PRESERVATIVOS;;;Preservativos;;;;;3023;publish;2024-05-06 20:22:20;2025-05-23 16:57:23
8428076000427;0;19.7115;21;;;<p><strong>CONTRAINDICACIONES</strong></p> <p>Este preservativo está hecho de látex de caucho natural, el cual podría causar reacciones alérgicas, incluyendo un shock anafiláctico, si el usuario es alérgico al látex. ​</p> <p><strong>PRECAUCIONES</strong></p> <p>DEJA DE USARLO: Si sientes molestias o irritación al usar el preservativo. Utiliza el preservativo una sola vez. La reutilización puede aumentar el riesgo de rotura e infecciones. Los preservativos pueden presentar peligro de asfixia. Manténgase fuera del alcance de los niños. Si primero utilizas el preservativo para el sexo oral, debes utilizar un preservativo nuevo para cualquier otro tipo de práctica sexual a continuación. Solo usa lubricantes recomendados para el uso con preservativos. Aquellos de base oleosa (vaselina, aceite de bebé y algunos pesarios) u otros medicamentos tópicos que se apliquen al pene o la vagina pueden dañar los preservativos. Para el sexo anal usa lubricación adicional en el exterior del preservativo (no uses Durex Frescor ni Lovers Connect). </p>;;;Preservativos;;;;;3020;publish;2024-05-06 20:22:19;2025-05-23 16:57:23
5052197047738;1;26.405;21;;;FULLMARKS SPRAY ANTIPIOJOS  150 ML;;;Piojos;;;;;3018;publish;2024-05-06 20:22:18;2025-05-23 16:57:23
8428076000441;0;13.6538;21;;;DUREX MUTUAL CLIMAX PRESERVATIVOS 12 UNIDADES;;;Preservativos;;;;;3013;publish;2024-05-06 20:22:17;2025-05-23 16:57:23
5052197040517;2;11.1983;21;;;<p><strong>PRECAUCIONES ​</strong></p> <p>Sigue las instrucciones de empleo. No es un anticonceptivo, no contiene espermicidas y puede reducir la movilidad del esperma. Evítese el contacto con los ojos, cortes y heridas. Si experimentas irritación, discontinua el uso. Consulta con un médico si la irritación continúa, si experimentas sequedad vaginal persistente, estás embarazada o en periodo de lactancia. Manténgase fuera del alcance de los niños. No utilizar con preservativos de poliuretano.</p>;;;Lubricantes;;;;;3010;publish;2024-05-06 20:22:15;2025-05-23 16:57:23
5420008555848;3;16.4876;21;;;PRANAROM AROMAPIC SPRAY CITRONELA ATMOSFERA Y TEJIDOS 100 ML;;;Repelentes y Picaduras, Pranarom;;;;;3008;publish;2024-05-06 17:20:55;2025-05-23 16:57:23
8470004832631;1;1.4545;21;;;ACOFAR GASA ESTERIL ALGODON HIDROFILO COMPRESAS 5 SOBRES de 5 UNIDADES;;;Material de Cura;;;;;3004;publish;2024-05-06 17:20:50;2025-05-23 16:57:23
5420008519109;4;9.0496;21;;;<p>• Niños de 6 meses a 30 meses : aplicar únicamente en brazos y piernas, 1 a 2 veces al día.</p> <p>• No aplicar en las manos ni en la cara. No adaptado a zonas tropicales ni endémicas.</p> <p>• Renovar la aplicación después del baño.</p>;;;Cremas infantiles, Pranarom;;;;;2997;publish;2024-05-06 17:20:31;2025-05-23 16:57:23
5420008531224;2;8.2231;21;;;<p><strong>Dosificación</strong></p> <p>Bebés de 3 meses a 3 años: 1 aplicación local en las zonas irritadas por los insectos, 3 a 4 veces al día. Apto durante el embarazo y la lactancia.</p>;;;Repelentes y Picaduras, Pranarom;;;;;2999;publish;2024-05-06 17:20:31;2025-05-23 16:57:23
4052199515243;0;2.6818;21;;;PEHA LASTOTEL VENDA ELASTICA 4 M X 8 CM 1 UNIDAD;;;Material de Cura;;;;;2995;publish;2024-05-06 17:20:30;2025-05-23 16:57:23
8436540334626;1;9.0496;21;;;DEXIN GEL CALMANTE 1 ROLL ON 10 ML;;;Repelentes y Picaduras;;;;;2987;publish;2024-05-06 17:20:27;2025-05-23 16:57:23
3175681249356;4;18.1364;21;;;<p>Black bee Kids es un complemento alimenticio a base Jalea Real,Equinácea y vitaminas B,C y D. Contribuye a estimular el correcto funcionamiento del sistema inmunitario de los más pequeños. Resulta un complemento ideal para reforzar las defensas en periodos puntuales.</p> <p>Se recomienda tomar de 1 a 2 viales al día de 10 ml según edad. Se recomienda tomar 1 vial en niños de 3 a 6 años y 2 viales de 7 a 12 años.</p>;;;Defensas, Multivitamínicos;;;;;2980;publish;2024-05-06 17:20:24;2025-05-23 16:57:23
3175681249431;2;21.7727;21;;;<p><strong>Comprar Black Bee  Jalea Vitalidad 20 Viales</strong></p> <p>Es un complemento alimenticio que combina la Jalea Real y todo su poder con la Cúrcuma y las Vitaminas C, B6 y B12 que ayudan a disminuir la fatiga y el cansancio. Extra de vitalidad para el día a día.</p> <p><strong>Modo de empleo:</strong></p> <p>Tome 1 vial de 10ml al día directamente o disuelto en un vaso de zumo o agua. Preferentemente en ayunas.</p> <p>Agitar antes de usar.</p> <p>Como se trata de un preparado con ingredientes naturales, pueden aparecer cambios ligeros en el aspecto o sabor que no afectan en absoluto a su calidad y efectividad.</p> <p><strong>Composición:</strong></p> <p>Jalea real 2000mg, Extracto seco de Cúrcuma 17,5mg, Vitamina A 400mcg 50%VRN, Vitamina D 5mcg 100%VRN, Vitamina E 6mg 50%VRN, Vitamina C 40mg 50%VRN, Vitamina B1 1,1mg 100%VRN, Vitamina B2 1,4mg 100%VRN, Niacina 16mg 100%VRN, Vitamina B6 1,4mg 100%VRN, Vitamina B9 o Ácido fólico 200mcg 100%VRN, Vitamina B12 2,5mcg 100%VRN, Biotina 50mcg 100%VRN, Ácido pantoténico 6mg 100%VRN.</p>;;;Multivitamínicos;;;;;2982;publish;2024-05-06 17:20:24;2025-05-23 16:57:23
3401528537646;0;15.4091;21;;;<p>Expertos en las microbiotas desde 1991, seleccionamos de manera rigurosa las cepas microbióticas presentes en nuestros complementos alimentarios. </p> <p>Hemos desarrollado Lactibiane Niños Gotas, un complemento alimentario a base de aceite de colza y 5 cepas microbióticas dosificadas a 2000 millones por dosis de 1 ml:</p> <p>Bifidobacterium longum LA101,</p> <p>Lactobacillus helveticus LA102,</p> <p>Lactococcus lactis LA103,</p> <p>Streptococcus thermophilus LA104,</p> <p>Lactobacillus rhamnosus LA801.</p> <p>Lactibiane Niños Gotas contiene también vitamina D3, que interviene en el crecimiento normal y el desarrollo de los huesos del niño mayor de 3 años.</p> <p>La vitamina D3 contribuye también al funcionamiento normal del sistema inmunitario de los niños mayores de 3 años.</p> <p><strong>Consejos de utilización</strong></p> <p>Antes de la primera utilización, verter el contenido del sobre en el frasco que contiene el aceite. Cerrar el frasco con el tapón y agitar antes de su uso.</p> <p>Después de la mezcla, se conserva 1 mes a temperatura ambiente. Puede observarse un depósito en el fondo del frasco.</p> <p>Agitar enérgicamente el frasco antes de cada uso.</p> <p>Con la pipeta dosificadora, dar 1 ml al día (es decir, 2 dosis de 0,5 ml) con una cuchara o diluido en una bebida fría o tibia.</p> <p>Tomar preferentemente antes de una comida.</p>;;;PROBIÓTICOS;;;;;2973;publish;2024-05-06 17:20:20;2025-05-23 16:57:23
